image_id,dataset_source,dataset_subset,image_file,file_md5,width,height,roi_method,roi_x,roi_y,roi_w,roi_h,n_sample_patches,pH_actual,brightness,contrast,blur_score,roi_pixels,roi_brightness,roi_colourless_frac,roi_quality,quality_reasons,R_mean,R_std,G_mean,G_std,B_mean,B_std,rn_mean,rn_std,gn_mean,gn_std,bn_mean,bn_std,H_mean,H_std,S_mean,S_std,V_mean,V_std,L_mean,L_std,a_mean,a_std,blab_mean,blab_std,n_R_mean,n_R_std,n_G_mean,n_G_std,n_B_mean,n_B_std,n_rn_mean,n_rn_std,n_gn_mean,n_gn_std,n_bn_mean,n_bn_std,n_H_mean,n_H_std,n_S_mean,n_S_std,n_V_mean,n_V_std,n_L_mean,n_L_std,n_a_mean,n_a_std,n_blab_mean,n_blab_std,ref_B,ref_G,ref_R,reference_source,has_reference,phone_id,lighting,sample_id
A_pH_test_dataset/benchmark_test/15.jpg,A_pH_test_dataset,benchmark_test,15.jpg,a2af0e246da69de3286d3c624a1dd5d3,282,501,dataset_annotation,126,196,8,15,1,8.062,131.99430925383277,82.26514808148924,580.065037711482,120,121.63333333333334,0.0,GOOD,,70.30833333333334,3.618922107785994,152.925,3.4524447859451715,96.08333333333333,3.5037678132103576,0.22006349722308025,0.005086517994948208,0.4790651454656692,0.005272901455520866,0.3008713541763758,0.0028273748859134386,69.40833333333333,0.5985514922618512,137.81666666666666,3.8535337318132066,152.925,3.4524447859451715,145.54166666666666,3.227217153455211,89.70833333333333,0.47250808341116124,150.38333333333333,0.6730940168769558,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,
A_pH_test_dataset/benchmark_test/16.jpg,A_pH_test_dataset,benchmark_test,16.jpg,15055e7ce77374705acebca70c6e44e4,282,501,dataset_annotation,126,195,8,15,1,8.062,129.93355133704222,81.57859089494572,595.3545751047302,120,115.11666666666666,0.0,GOOD,,63.05,3.528101472463625,145.975,3.3552508599705826,94.18333333333334,3.6832579177799762,0.20778803286971595,0.0049009933978346075,0.4816301413321058,0.006926727032725817,0.3105818224963476,0.0038202652616279808,71.25,0.5041494487418058,144.81666666666666,3.9664915927751,145.975,3.3552508599705826,138.95833333333334,3.320130101199182,90.36666666666666,0.9122621455602673,148.11666666666667,1.1341908520566055,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,
A_pH_test_dataset/benchmark_test/17.jpg,A_pH_test_dataset,benchmark_test,17.jpg,fd985d3a88bd34f563a0182c70105d73,282,501,dataset_annotation,125,194,8,15,1,7.74,130.41614643054317,81.79229293821716,603.393168690043,120,132.16666666666666,0.0,GOOD,,86.175,3.6915726097875057,165.11666666666667,3.6541832952871367,85.91666666666667,3.6345181554398955,0.2554679395694893,0.0028042476262653514,0.4898207951388619,0.005215992044070933,0.2547112623230287,0.0030826200414695117,59.88333333333333,0.41197356981027583,122.51666666666667,2.762798500715453,165.11666666666667,3.6541832952871367,156.49166666666667,3.296452217494169,87.04166666666667,0.19982631347136331,161.475,0.6186342484322488,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,
A_pH_test_dataset/benchmark_test/18.jpg,A_pH_test_dataset,benchmark_test,18.jpg,5910a57da23ec70788edb499d10c68ac,282,501,dataset_annotation,125,198,8,15,1,7.74,131.63826248212794,82.01002749192348,573.1391513610629,120,136.54166666666666,0.0,GOOD,,91.83333333333333,3.0285676849332956,168.73333333333332,2.8158282775923835,87.75,2.969988776634237,0.2636105147747474,0.004077738840633052,0.48451136164145286,0.004187090621505866,0.2518781207112306,0.003664349732301584,58.4,0.9255628917943214,122.44166666666666,2.657680170541386,168.73333333333332,2.8158282775923835,159.93333333333334,2.6512051766864233,87.60833333333333,0.6867293660695035,162.40833333333333,0.6645278189979877,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,
A_pH_test_dataset/benchmark_test/19.jpg,A_pH_test_dataset,benchmark_test,19.jpg,4479ea548298a2dfbf1c6a28d848f3c4,282,501,dataset_annotation,123,195,8,15,1,7.423,131.19639444515224,81.88821657192378,615.2290463878761,120,156.1,0.0,GOOD,,121.13333333333334,2.729265265394496,189.65,2.920188350089768,75.025,2.9677783497649104,0.31396555458284064,0.0013832677275735894,0.4916342490252506,0.004254502757903954,0.1944001937987994,0.004330433718898923,48.00833333333333,0.20395397084200695,154.075,3.0826463198578806,189.65,2.920188350089768,179.59166666666667,2.730982220536942,86.45,0.6171169527191205,177.875,1.0997158723961387,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,
A_pH_test_dataset/benchmark_test/20.jpg,A_pH_test_dataset,benchmark_test,20.jpg,135694847a84c1d47d7a36215e109f08,282,501,dataset_annotation,125,196,8,15,1,7.423,130.45248510072054,81.78380343087674,614.0481743696699,120,146.55,0.0,GOOD,,110.49166666666666,3.596284734123383,179.51666666666668,3.3837438174634644,71.89166666666667,3.630417407896171,0.3052840031047291,0.0026854405025074288,0.4961849674004004,0.00561043209620682,0.1985310267294173,0.004662822481153306,49.18333333333333,0.40790794168401395,152.96666666666667,3.4081601422990024,179.51666666666668,3.3837438174634644,170.3,3.197915988056388,87.03333333333333,0.6315765107165473,175.24166666666667,0.6324006289968058,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,
A_pH_test_dataset/benchmark_test/21.jpg,A_pH_test_dataset,benchmark_test,21.jpg,b3515b0c5133bf0bf1f0808f3fa5cc7f,282,501,dataset_annotation,126,194,8,15,1,7.423,130.81626817287412,81.86071179074791,599.9259443061818,120,149.09166666666667,0.0,GOOD,,113.85,3.470470669328105,182.35833333333332,3.2858175880931406,68.95833333333333,2.989971664674359,0.3117420030110755,0.0020473855911571893,0.4994971406808427,0.004831994008071337,0.18876085356770525,0.003685123170155384,48.06666666666667,0.28087165910587863,158.6,2.742869543622761,182.35833333333332,3.2858175880931406,172.75,2.9247507016268357,86.73333333333333,0.5436502143433364,177.60833333333332,0.7884143721560524,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,
A_pH_test_dataset/benchmark_test/22.jpg,A_pH_test_dataset,benchmark_test,22.jpg,3dbc3b00a363c9ac3016e6e853bf2390,282,501,dataset_annotation,126,196,8,15,1,7.423,130.85263515522146,81.95684252998544,608.0682098402166,120,151.51666666666668,0.0,GOOD,,116.01666666666667,4.029026626315041,185.59166666666667,4.0589321940081176,69.41666666666667,4.019915698397446,0.31267147238997933,0.0016082048487371023,0.5003855356365942,0.0054764343939186924,0.18694298927536845,0.0049048717698040945,47.983333333333334,0.22298480267099421,159.68333333333334,3.5378508856209425,185.59166666666667,4.0589321940081176,175.58333333333334,3.8135358337841216,85.93333333333334,0.334995854037363,178.81666666666666,0.42784992176644787,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,
A_pH_test_dataset/benchmark_test/23.jpg,A_pH_test_dataset,benchmark_test,23.jpg,6169d6ac52c7cf8df19463ae3527745a,282,501,dataset_annotation,125,194,8,15,1,7.146,131.27416089806204,81.7431246383668,614.5193318881132,120,170.825,0.0,GOOD,,150.05,2.4216041515216036,202.66666666666666,2.2298480267099414,60.99166666666667,2.5771296479265886,0.36270141892928875,0.0012816810163540486,0.4899291913081438,0.003358356969772686,0.14736938734472158,0.003980341946367401,41.0,0.0,178.275,2.5624288608011474,202.66666666666666,2.2298480267099414,193.18333333333334,1.8796424009783232,90.15833333333333,0.3650532685634919,189.91666666666666,0.6135054106435321,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,
A_pH_test_dataset/benchmark_test/24.jpg,A_pH_test_dataset,benchmark_test,24.jpg,19ecd190ed0989eba53ff96c4b7721eb,282,501,dataset_annotation,124,196,8,15,1,7.146,130.8600175535454,81.72482679740602,622.8334644144401,120,176.59166666666667,0.0,GOOD,,156.8,2.515286597321797,208.4,2.4166091947189146,64.64166666666667,2.6451081683406112,0.3647933239432194,0.0012070949724740597,0.48487933410766715,0.0033869841391600047,0.15032733962199604,0.0038035912987189552,40.9,0.3,175.99166666666667,2.508305647687742,208.4,2.4166091947189146,198.49166666666667,2.2839871326743992,90.23333333333333,0.5436502143433364,190.85833333333332,0.4338938682314938,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,
A_pH_test_dataset/benchmark_test/25.jpg,A_pH_test_dataset,benchmark_test,25.jpg,0f2992790e9ceb9f436923cc5c2a091a,282,501,dataset_annotation,125,193,8,15,1,7.146,130.1034880593423,81.52963855575456,609.6367728529209,120,174.175,0.0,GOOD,,153.80833333333334,2.9869042874223846,206.15833333333333,2.886739317792462,62.3,2.824299323136035,0.36425190242713396,0.001761309298929601,0.48827641340857053,0.0030698297075954233,0.1474716817951922,0.004072567708175077,40.99166666666667,0.09090593428863097,177.95833333333334,2.5768062704742776,206.15833333333333,2.886739317792462,196.28333333333333,2.70241661398748,90.01666666666667,0.12801909579781012,190.79166666666666,0.5611867385777711,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,
A_pH_test_dataset/benchmark_test/26.jpg,A_pH_test_dataset,benchmark_test,26.jpg,c7b7340ed6f018472e52c94c677dc60d,282,501,dataset_annotation,125,195,8,15,1,7.146,131.3269914072564,81.80547664547984,599.012008534497,120,176.63333333333333,0.0,GOOD,,156.63333333333333,2.741451359326945,208.45,2.6797076955021293,64.74166666666666,3.2339239151360517,0.3644272078774539,0.0011847486896500146,0.48503071799932784,0.0037020282527863283,0.15054207179581466,0.004772082436646182,41.0,0.0,175.81666666666666,3.057731548423148,208.45,2.6797076955021293,198.45833333333334,2.6041499999466664,90.18333333333334,0.38693955887479664,190.89166666666668,0.6027137702831162,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,
A_pH_test_dataset/benchmark_test/27.jpg,A_pH_test_dataset,benchmark_test,27.jpg,444efdfb240b490c7f0f43736044717d,282,501,dataset_annotation,126,194,8,15,1,6.842,131.67480641553772,82.1517680381205,596.4356477956462,120,194.06666666666666,0.0,GOOD,,192.96666666666667,1.7508727982225196,222.08333333333334,1.552328000849763,55.083333333333336,1.630865482565077,0.41045566218393115,0.0010759301398818259,0.4723985670565634,0.0017118692290772539,0.11714576863224034,0.0024570774147992035,35.05,0.21794494717703367,191.84166666666667,1.5437823320950688,222.08333333333334,1.552328000849763,214.08333333333334,1.552328000849763,97.95,0.21794494717703367,200.76666666666668,0.4229525846816507,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,
A_pH_test_dataset/benchmark_test/28.jpg,A_pH_test_dataset,benchmark_test,28.jpg,737b2214d485e8f10fa9a3f862f3b8d3,282,501,dataset_annotation,125,193,8,15,1,6.842,130.52606135247237,81.95475047416141,608.8861513145998,120,193.0,0.0,GOOD,,190.93333333333334,2.0030532250098156,221.18333333333334,2.183206103163164,53.93333333333333,2.438350991050213,0.4096985993172393,0.002341699111016126,0.47461140562204707,0.002758162021829244,0.11568999291470569,0.004169535659059689,35.53333333333333,0.4988876515698588,192.83333333333334,2.514402955419481,221.18333333333334,2.183206103163164,213.075,1.8848629481565318,97.39166666666667,0.6987588202583841,200.68333333333334,0.7956478841520007,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,
A_pH_test_dataset/benchmark_test/29.jpg,A_pH_test_dataset,benchmark_test,29.jpg,329bc171d2693d6c9d6c5aae4305e0f1,282,501,dataset_annotation,125,195,8,15,1,6.842,131.99221415325377,82.17131594485049,601.5226068902905,120,195.9,0.0,GOOD,,194.7,2.7916542288280137,224.1,2.919474838619667,55.3,3.664241622309679,0.4107117231596249,0.0027532511662900117,0.4727405247382858,0.003485654068248874,0.1165477499920881,0.005830918528619502,35.13333333333333,0.33993463423951903,192.11666666666667,3.601350055496164,224.1,2.919474838619667,215.96666666666667,2.588221182373888,97.65,0.653834841531101,201.375,0.7195195156028316,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,
A_pH_test_dataset/benchmark_test/30.jpg,A_pH_test_dataset,benchmark_test,30.jpg,f388ef4576312eed4a4f2aa6e3401b7d,282,501,dataset_annotation,126,194,8,15,1,6.842,130.32989340468,81.94755644206,605.1534889075032,120,192.19166666666666,0.0,GOOD,,190.19166666666666,2.2071695046421387,220.56666666666666,1.7451520150277902,52.44166666666667,1.957020836770921,0.41060975437201086,0.0019215645670513442,0.4762057323568285,0.002520780269854709,0.11318451111196005,0.002977774318780118,35.5,0.5,194.50833333333333,1.9790394695968603,220.56666666666666,1.7451520150277902,212.5,1.6532795690182993,97.48333333333333,0.5320296566504122,200.875,0.33071891388307384,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,
A_pH_test_dataset/benchmark_test/31.jpg,A_pH_test_dataset,benchmark_test,31.jpg,5de4ab21101d9d30f4ad7118e5ce5fe0,282,501,dataset_annotation,124,196,8,15,1,6.293,131.30962896901232,81.85787975353911,608.2490822491425,120,210.05833333333334,0.0,GOOD,,232.25,1.4902460646931208,230.15,1.5687043486053491,48.30833333333333,2.777276343630372,0.4547792305313031,0.002482832310175605,0.45066664337135054,0.002587452445557443,0.09455412413909843,0.0046870976953524955,29.883333333333333,0.3210226714043037,201.9,2.9591665493288253,232.26666666666668,1.4985177861992682,227.15833333333333,1.3662346878271763,109.925,0.4858411949049469,208.25833333333333,0.6769519103222096,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,0,,,
